AMPPc_BS,Adenosine 5-monophosphate phosphohydrolase,amp_c1 + h2o_c1 --> adn_c1 + pi_c1,"(0.0, 1000.0)"
ADNKc_BS,Adenosine kinase,adn_c1 + atp_c1 --> adp_c1 + amp_c1 + h_c1,"(0.0, 1000.0)"
APPRTc_BS,"Adenine phosphoribosyltransferase, cytosolic",ade_c1 + prpp_c1 <=> amp_c1 + ppi_c1,"(-1000.0, 1000.0)"
APPRTs_BS,"Adenine phosphoribosyltransferase, plastidic",ade_s1 + prpp_s1 <=> amp_s1 + ppi_s1,"(-1000.0, 1000.0)"
ADSHc_BS,Adenosylhomocysteinase,ahcys_c1 + h2o_c1 <=> adn_c1 + hcys-L_c1,"(-1000.0, 1000.0)"
PEPSs_BS,PEP synthetase,atp_s1 + h2o_s1 + pyr_s1 --> amp_s1 + pep_s1 + pi_s1,"(0.0, 1000.0)"
PYKc_BS,"Pyruvate kinase, cytosolic",adp_c1 + h_c1 + pep_c1 --> atp_c1 + pyr_c1,"(0.0, 1000.0)"
PYKs_BS,"Pyruvate kinase, plastidic",adp_s1 + h_s1 + pep_s1 --> atp_s1 + pyr_s1,"(0.0, 1000.0)"
PPDKs_BS,"Pyruvate phosphate dikinase, plastidic",atp_s1 + pi_s1 + pyr_s1 --> amp_s1 + pep_s1 + ppi_s1,"(0.0, 1000.0)"
PPDKc_BS,"Pyruvate phosphate dikinase, cytosolic",atp_c1 + pi_c1 + pyr_c1 --> amp_c1 + pep_c1 + ppi_c1,"(0.0, 1000.0)"
MDH2c_BS,"Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+), cytosolic",mal-L_c1 + nadp_c1 --> co2_c1 + nadph_c1 + pyr_c1,"(0.0, 1000.0)"
MDH2s_BS,"Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+), plastidic",mal-L_s1 + nadp_s1 --> co2_s1 + nadph_s1 + pyr_s1,"(0.0, 1000.0)"
PDCm_BS,"pyruvate decarboxylase, mitochondrial",2ahethmpp_m1 --> acald_m1 + thmpp_m1,"(0.0, 1000.0)"
PDCs_BS,"pyruvate decarboxylase, plastidic",2ahethmpp_s1 --> acald_s1 + thmpp_s1,"(0.0, 1000.0)"
ACSc_BS,"acetate--CoA ligase, cytosolic",ac_c1 + atp_c1 + coa_c1 --> accoa_c1 + amp_c1 + ppi_c1,"(0.0, 1000.0)"
ACSx_BS,"acetate--CoA ligase, peroxisomal",ac_x1 + atp_x1 + coa_x1 --> accoa_x1 + amp_x1 + ppi_x1,"(0.0, 1000.0)"
ACSs_BS,"acetate--CoA ligase, plastidic",ac_s1 + atp_s1 + coa_s1 --> accoa_s1 + amp_s1 + ppi_s1,"(0.0, 1000.0)"
GLU5Kc_BS,"Glutamate 5-kinase, cytosolic",atp_c1 + glu-L_c1 --> adp_c1 + glu5p_c1,"(0.0, 1000.0)"
GLU5Ks_BS,"Glutamate 5-kinase, plastidic",atp_s1 + glu-L_s1 --> adp_s1 + glu5p_s1,"(0.0, 1000.0)"
GDHym_BS,Glutamate dehydrogenase (NADP+),glu-L_m1 + h2o_m1 + nadp_m1 <-- akg_m1 + h_m1 + nadph_m1 + nh4_m1,"(-1000.0, 0.0)"
GDHm_BS,Glutamate dehydrogenase (NAD+),glu-L_m1 + h2o_m1 + nad_m1 <-- akg_m1 + h_m1 + nadh_m1 + nh4_m1,"(-1000.0, 0.0)"
PYR5CDm_BS,"1-pyrroline-5-carboxylate dehydrogenase (NAD), mitochondrial",glu5sa_m1 + h2o_m1 + nad_m1 --> glu-L_m1 + 2.0 h_m1 + nadh_m1,"(0.0, 1000.0)"
PYR5CDs_BS,"1-pyrroline-5-carboxylate dehydrogenase (NAD), plastidic",glu5sa_s1 + h2o_s1 + nad_s1 --> glu-L_s1 + 2.0 h_s1 + nadh_s1,"(0.0, 1000.0)"
PYR5CDym_BS,"1-pyrroline-5-carboxylate dehydrogenase (NADP), mitochondrial",glu5sa_m1 + h2o_m1 + nadp_m1 --> glu-L_m1 + 2.0 h_m1 + nadph_m1,"(0.0, 1000.0)"
PYR5CDys_BS,"1-pyrroline-5-carboxylate dehydrogenase (NADP), plastidic",glu5sa_s1 + h2o_s1 + nadp_s1 --> glu-L_s1 + 2.0 h_s1 + nadph_s1,"(0.0, 1000.0)"
GALc_BS,"Glutamate--ammonia ligase, cytosolic",atp_c1 + glu-L_c1 + nh4_c1 --> adp_c1 + gln-L_c1 + h_c1 + pi_c1,"(0.0, 1000.0)"
GALm_BS,"Glutamate--ammonia ligase, mitochondrial",atp_m1 + glu-L_m1 + nh4_m1 --> adp_m1 + gln-L_m1 + h_m1 + pi_m1,"(0.0, 1000.0)"
GALs_BS,"Glutamate--ammonia ligase, plastidic",atp_s1 + glu-L_s1 + nh4_s1 --> adp_s1 + gln-L_s1 + h_s1 + pi_s1,"(0.0, 1000.0)"
AGATm_BS,"Alanine--glyoxylate aminotransferase, mitochondrial",ala-L_m1 + glx_m1 <=> gly_m1 + pyr_m1,"(-1000.0, 1000.0)"
AGATx_BS,"Alanine--glyoxylate aminotransferase, peroxisomal",ala-L_x1 + glx_x1 <-- gly_x1 + pyr_x1,"(-1000.0, 0.0)"
AGATs_BS,"Alanine--glyoxylate aminotransferase, plastidic",ala-L_s1 + glx_s1 <-- gly_s1 + pyr_s1,"(-1000.0, 0.0)"
ALAATc_BS,"Alanine aminotransferase, cytosolic",akg_c1 + ala-L_c1 <=> glu-L_c1 + pyr_c1,"(-1000.0, 1000.0)"
ALAATm_BS,"Alanine aminotransferase, mitochondrial",akg_m1 + ala-L_m1 <=> glu-L_m1 + pyr_m1,"(-1000.0, 1000.0)"
ALAATs_BS,"Alanine aminotransferase, plastidic",akg_s1 + ala-L_s1 <=> glu-L_s1 + pyr_s1,"(-1000.0, 1000.0)"
AAATc_BS,Amino-acid N-acetyltransferase,accoa_c1 + glu-L_c1 --> acglu_c1 + coa_c1 + h_c1,"(0.0, 1000.0)"
ARGDs_BS,"Glutamate decarboxylase, plastidic",glu-L_s1 + h_s1 --> 4abut_s1 + co2_s1,"(0.0, 1000.0)"
ARGDc_BS,"Glutamate decarboxylase, cytosolic",glu-L_c1 + h_c1 --> 4abut_c1 + co2_c1,"(0.0, 1000.0)"
ARGDm_BS,"Glutamate decarboxylase, mitochondrial",glu-L_m1 + h_m1 --> 4abut_m1 + co2_m1,"(0.0, 1000.0)"
ASPCLc_BS,L-aspartate 1-carboxy-lyase (beta-alanine-forming),asp-L_c1 <=> ala-B_c1 + co2_c1,"(-1000.0, 1000.0)"
ICDHc_BS,"Isocitrate dehydrogenase (NADP+), cytosolic",icit_c1 + nadp_c1 <-- akg_c1 + co2_c1 + nadph_c1,"(-1000.0, 0.0)"
ICDHm_BS,"Isocitrate dehydrogenase (NADP+), mitochondrial",icit_m1 + nadp_m1 <=> akg_m1 + co2_m1 + nadph_m1,"(-1000.0, 1000.0)"
GTHPs_BS,"glutathione peroxidase, plastidic",2.0 gthrd_s1 + h2o2_s1 --> gthox_s1 + 2.0 h2o_s1,"(0.0, 1000.0)"
GTHPc_BS,"glutathione peroxidase, cytosolic",2.0 gthrd_c1 + h2o2_c1 --> gthox_c1 + 2.0 h2o_c1,"(0.0, 1000.0)"
GTHPm_BS,"glutathione peroxidase, mitochondrial",2.0 gthrd_m1 + h2o2_m1 --> gthox_m1 + 2.0 h2o_m1,"(0.0, 1000.0)"
UPGCDc_BS,UDP-glucose 6-dehydrogenase,h2o_c1 + 2.0 nad_c1 + udpg_c1 --> 3.0 h_c1 + 2.0 nadh_c1 + udpglcur_c1,"(0.0, 1000.0)"
GALKc_BS,Galactokinase,atp_c1 + gal_c1 <=> adp_c1 + gal1p_c1 + h_c1,"(-1000.0, 1000.0)"
UGLTc_BS,UDP-glucose--hexose-1-phosphate uridylyltransferase,gal1p_c1 + udpg_c1 <=> g1p_c1 + udpgal_c1,"(-1000.0, 1000.0)"
THAc_BS,"alpha,alpha-trehalase",h2o_c1 + tre_c1 --> 2.0 glc-B_c1,"(0.0, 1000.0)"
THPc_BS,Trehalose-phosphatase,h2o_c1 + tre6p_c1 --> pi_c1 + tre_c1,"(0.0, 1000.0)"
TPSc_BS,"alpha,alpha-trehalose-phosphate synthase (UDP-forming)",g6p-A_c1 + udpg_c1 --> h_c1 + tre6p_c1 + udp_c1,"(0.0, 1000.0)"
GLCNSc_BS,"1,3-beta-glucan synthase",h2o_c1 + 2.0 udpg_c1 --> b-glucan_c1 + 2.0 udp_c1,"(0.0, 1000.0)"
GLCNGBc_BS,"Glucan endo-1,3-beta-D-glucosidase",b-glucan_c1 + h2o_c1 <-- 2.0 glc-B_c1,"(-1000.0, 0.0)"
GLCNGBv_BS,"Glucan endo-1,3-beta-D-glucosidase",b-glucan_v1 + h2o_v1 <=> 2.0 glc-B_v1,"(-1000.0, 1000.0)"
GLCNGAc_BS,"Glucan 1,3-beta-glucosidase",b-glucan_c1 + h2o_c1 <-- 2.0 glc-A_c1,"(-1000.0, 0.0)"
GLCNGAv_BS,"Glucan 1,3-beta-glucosidase",b-glucan_v1 + h2o_v1 <=> 2.0 glc-A_v1,"(-1000.0, 1000.0)"
GALUic_BS,UTP--glucose-1-phosphate uridylyltransferase,g1p_c1 + h_c1 + utp_c1 --> ppi_c1 + udpg_c1,"(0.0, 1000.0)"
GALUiv_BS,UTP--glucose-1-phosphate uridylyltransferase,g1p_v1 + h_v1 + utp_v1 --> ppi_v1 + udpg_v1,"(0.0, 1000.0)"
MTGHc_BS,manninotriose galactohydrolase,h2o_c1 + mnt_c1 --> gal_c1 + melib_c1,"(0.0, 1000.0)"
MGHAc_BS,melibiose galactohydrolase (glc-A),h2o_c1 + melib_c1 --> gal_c1 + glc-A_c1,"(0.0, 1000.0)"
MGHBc_BS,melibiose galactohydrolase (glc-B),h2o_c1 + melib_c1 --> gal_c1 + glc-B_c1,"(0.0, 1000.0)"
SFHc_BS,stachyose fructohydrolase,h2o_c1 + stc_c1 --> fru-B_c1 + mnt_c1,"(0.0, 1000.0)"
RGHc_BS,Raffinose galactohydrolase,h2o_c1 + raffin_c1 --> gal_c1 + sucr_c1,"(0.0, 1000.0)"
SYGHc_BS,stachyose galactohydrolase,h2o_c1 + stc_c1 --> gal_c1 + raffin_c1,"(0.0, 1000.0)"
GRGTc_BS,galactinol---raffinose galactosyltransferase,1Dgali_c1 + raffin_c1 --> inost_c1 + stc_c1,"(0.0, 1000.0)"
RAFFINSc_BS,raffinose synthase,1Dgali_c1 + sucr_c1 --> inost_c1 + raffin_c1,"(0.0, 1000.0)"
IAGTc_BS,inositol 3-alpha-galactosyltransferase,inost_c1 + udpgal_c1 --> 1Dgali_c1 + h_c1 + udp_c1,"(0.0, 1000.0)"
UDPG4Ec_BS,UDP-glucose 4-epimerase,udpg_c1 <=> udpgal_c1,"(-1000.0, 1000.0)"
ATGDc_BS,"ATP:GDP phosphotransferase, cytosolic",atp_c1 + gdp_c1 --> adp_c1 + gtp_c1,"(0.0, 1000.0)"
ATGDs_BS,"ATP:GDP phosphotransferase, plastidic",atp_s1 + gdp_s1 --> adp_s1 + gtp_s1,"(0.0, 1000.0)"
GTPDPKs_BS,GTP diphosphokinase,atp_s1 + gtp_s1 --> amp_s1 + gdptp_s1,"(0.0, 1000.0)"
GBDPs_BS,"Guanosine-3,5-bis(diphosphate) 3-pyrophosphohydrolase",h2o_s1 + ppgpp_s1 --> gdp_s1 + ppi_s1,"(0.0, 1000.0)"
GDTPs_BS,"Guanosine-5-triphosphate,3-diphosphate pyrophosphatase",gdptp_s1 + h2o_s1 --> h_s1 + pi_s1 + ppgpp_s1,"(0.0, 1000.0)"
UMPKs_BS,ATP:UMP phosphotransferase,atp_s1 + ump_s1 --> adp_s1 + udp_s1,"(0.0, 1000.0)"
ATDADc_BS,ATP:dADP phosphotransferase,atp_c1 + dadp_c1 --> adp_c1 + datp_c1,"(0.0, 1000.0)"
ATDGDc_BS,ATP:dGDP phosphotransferase,atp_c1 + dgdp_c1 --> adp_c1 + dgtp_c1,"(0.0, 1000.0)"
PPCKc_BS,Phosphoenolpyruvate carboxykinase (ATP),atp_c1 + oaa_c1 --> adp_c1 + co2_c1 + pep_c1,"(0.0, 1000.0)"
MDHys_BS,"malate dehydrogenase (NADP+), plastidic",mal-L_s1 + nadp_s1 <=> h_s1 + nadph_s1 + oaa_s1,"(-1000.0, 1000.0)"
MDHs_BS,"Malate dehydrogenase, plastidic",mal-L_s1 + nad_s1 <-- h_s1 + nadh_s1 + oaa_s1,"(-1000.0, 0.0)"
MDHc_BS,"Malate dehydrogenase, cytosolic",mal-L_c1 + nad_c1 <-- h_c1 + nadh_c1 + oaa_c1,"(-1000.0, 0.0)"
MDHx_BS,"Malate dehydrogenase, peroxisomal",mal-L_x1 + nad_x1 <=> h_x1 + nadh_x1 + oaa_x1,"(-1000.0, 1000.0)"
MDHm_BS,"Malate dehydrogenase, mitochondrial",mal-L_m1 + nad_m1 <=> h_m1 + nadh_m1 + oaa_m1,"(-1000.0, 1000.0)"
MDHv_BS,"Malate dehydrogenase, vacuolar",mal-L_v1 + nad_v1 <=> h_v1 + nadh_v1 + oaa_v1,"(-1000.0, 1000.0)"
PPCc_BS,Phosphoenolpyruvate carboxylase,co2_c1 + h2o_c1 + pep_c1 <=> h_c1 + oaa_c1 + pi_c1,"(-1000.0, 1000.0)"
ATPCSc_BS,ATP-citrate (pro-S-)-lyase ,atp_c1 + cit_c1 + coa_c1 --> accoa_c1 + adp_c1 + oaa_c1 + pi_c1,"(0.0, 1000.0)"
CSx_BS,"Citrate synthase, peroxisomal",accoa_x1 + h2o_x1 + oaa_x1 <=> cit_x1 + coa_x1 + h_x1,"(-1000.0, 1000.0)"
CSm_BS,"Citrate synthase, mitochondrial",accoa_m1 + h2o_m1 + oaa_m1 <=> cit_m1 + coa_m1 + h_m1,"(-1000.0, 1000.0)"
OXAACc_BS,oxaloacetase,h2o_c1 + oaa_c1 --> ac_c1 + 2.0 h_c1 + oxa_c1,"(0.0, 1000.0)"
OXAODc_BS,Oxaloacetate oxidase,2.0 h_c1 + o2_c1 + oxa_c1 --> 2.0 co2_c1 + h2o2_c1,"(0.0, 1000.0)"
ASPO1s_BS,L-aspartate oxidase,asp-L_s1 + o2_s1 --> h2o2_s1 + h_s1 + iasp_s1,"(0.0, 1000.0)"
NNDPRs_BS,Nicotinate-nucleotide pyrophosphorylase (carboxylating),2.0 h_s1 + prpp_s1 + quln_s1 --> co2_s1 + nicrnt_s1 + ppi_s1,"(0.0, 1000.0)"
NNATc_BS,Nicotinate-nucleotide adenylyltransferase,atp_c1 + h_c1 + nicrnt_c1 <=> dnad_c1 + ppi_c1,"(-1000.0, 1000.0)"
NADS(nh4)c_BS,NAD(+) synthetase,atp_c1 + dnad_c1 + nh4_c1 --> amp_c1 + h_c1 + nad_c1 + ppi_c1,"(0.0, 1000.0)"
NADS(gln-L)c_BS,NAD(+) synthetase (glutamine-hydrolysing),atp_c1 + dnad_c1 + gln-L_c1 + h2o_c1 --> amp_c1 + glu-L_c1 + h_c1 + nad_c1 + ppi_c1,"(0.0, 1000.0)"
QULNSs_BS,quinolinate synthase,dhap_s1 + iasp_s1 --> 2.0 h2o_s1 + pi_s1 + quln_s1,"(0.0, 1000.0)"
NAMNPPc_BS,Nicotinate phosphoribosyltransferase,atp_c1 + h2o_c1 + nac_c1 + prpp_c1 --> adp_c1 + nicrnt_c1 + pi_c1 + ppi_c1,"(0.0, 1000.0)"
NNAMc_BS,nicotinamidase,h2o_c1 + ncam_c1 --> h_c1 + nac_c1 + nh4_c1,"(0.0, 1000.0)"
NMNDAc_BS,Nicotinamide-nucleotide amidase,h2o_c1 + nmn_c1 --> h_c1 + nh4_c1 + nicrnt_c1,"(0.0, 1000.0)"
NMNNc_BS,NMN nucleosidase,h2o_c1 + nmn_c1 <=> h_c1 + ncam_c1 + r5p_c1,"(-1000.0, 1000.0)"
NMNATc_BS,Nicotinamide-nucleotide adenylyltransferase,atp_c1 + h_c1 + nmn_c1 --> nad_c1 + ppi_c1,"(0.0, 1000.0)"
N2PHs_BS,"NADP phosphatase, plastidic",nad_s1 + pi_s1 --> h2o_s1 + nadp_s1,"(0.0, 1000.0)"
N2PHc_BS,"NADP phosphatase, cytosolic",nad_c1 + pi_c1 --> h2o_c1 + nadp_c1,"(0.0, 1000.0)"
NADKc_BS,"NAD(+) kinase, cytosolic",atp_c1 + nad_c1 --> adp_c1 + h_c1 + nadp_c1,"(0.0, 1000.0)"
NADKs_BS,"NAD(+) kinase, plastidic",atp_s1 + nad_s1 --> adp_s1 + h_s1 + nadp_s1,"(0.0, 1000.0)"
NADKm_BS,"NAD(+) kinase, mitochondrial",atp_m1 + nad_m1 --> adp_m1 + h_m1 + nadp_m1,"(0.0, 1000.0)"
NADHKc_BS,"NADH kinase, cytosolic",atp_c1 + nadh_c1 --> adp_c1 + h_c1 + nadph_c1,"(0.0, 1000.0)"
NADHKs_BS,"NADH kinase, plastidic",atp_s1 + nadh_s1 --> adp_s1 + h_s1 + nadph_s1,"(0.0, 1000.0)"
NADHKm_BS,"NADH kinase, mitochondrial",atp_m1 + nadh_m1 --> adp_m1 + h_m1 + nadph_m1,"(0.0, 1000.0)"
ASPTAc_BS,"Aspartate aminotransferase, cytosolic",akg_c1 + asp-L_c1 <=> glu-L_c1 + oaa_c1,"(-1000.0, 1000.0)"
ASPTAm_BS,"Aspartate aminotransferase, mitochondrial",akg_m1 + asp-L_m1 <-- glu-L_m1 + oaa_m1,"(-1000.0, 0.0)"
ASPTAs_BS,"Aspartate aminotransferase, plastidic",akg_s1 + asp-L_s1 <=> glu-L_s1 + oaa_s1,"(-1000.0, 1000.0)"
GLYTAx_BS,Glycine aminotransferase,glu-L_x1 + glx_x1 --> akg_x1 + gly_x1,"(0.0, 1000.0)"
SUCL(GDP)m_BS,Succinate--CoA ligase (GDP-forming),coa_m1 + gtp_m1 + succ_m1 <=> gdp_m1 + pi_m1 + succoa_m1,"(-1000.0, 1000.0)"
SUCL(ADP)m_BS,Succinate--CoA ligase (ADP-forming),atp_m1 + coa_m1 + succ_m1 <=> adp_m1 + pi_m1 + succoa_m1,"(-1000.0, 1000.0)"
CTPCHc_BS,GTP cyclohydrolase I,gtp_c1 + h2o_c1 --> ahdt_c1 + for_c1 + 2.0 h_c1,"(0.0, 1000.0)"
LYSDCs_BS,Lysine decarboxylase,h_s1 + lys-L_s1 <=> cadaverine_s1 + co2_s1,"(-1000.0, 1000.0)"
AASADc_BS,alpha-aminoadipate reductase,L2aadp_c1 + h_c1 + nadh_c1 <=> L2aadp6sa_c1 + h2o_c1 + nad_c1,"(-1000.0, 1000.0)"
SACCDyc_BS,"Saccharopine dehydrogenase (NADP+, L-lysine forming)",h2o_c1 + nadp_c1 + saccrp-L_c1 <=> akg_c1 + h_c1 + lys-L_c1 + nadph_c1,"(-1000.0, 1000.0)"
SACCDc_BS,"Saccharopine dehydrogenase (NAD+, L-glutamate forming)",L2aadp6sa_c1 + glu-L_c1 + h_c1 + nadh_c1 <=> h2o_c1 + nad_c1 + saccrp-L_c1,"(-1000.0, 1000.0)"
AATAc_BS,2-aminoadipate aminotransferase,2oxoadp_c1 + glu-L_c1 <=> L2aadp_c1 + akg_c1,"(-1000.0, 1000.0)"
PDHam1m_BS,"Pyruvate dehydrogenase (lipoamide) (reaction 1), mitochondrial",h_m1 + pyr_m1 + thmpp_m1 --> 2ahethmpp_m1 + co2_m1,"(0.0, 1000.0)"
PDHam2m_BS,"Pyruvate dehydrogenase (lipoamide) (reaction 2), mitochondrial",2ahethmpp_m1 + lpam_m1 --> adhlam_m1 + thmpp_m1,"(0.0, 1000.0)"
PDHe2m_BS,"Dihydrolipoamide S-acetyltransferase, mitochondrial",adhlam_m1 + coa_m1 <-- accoa_m1 + dhlam_m1,"(-1000.0, 0.0)"
PDHe3m_BS,"dihydrolipoyl dehydrogenase, mitochondrial",dhlam_m1 + nad_m1 <-- h_m1 + lpam_m1 + nadh_m1,"(-1000.0, 0.0)"
PDHam1s_BS,"Pyruvate dehydrogenase (lipoamide) (reaction 1), plastidic",h_s1 + pyr_s1 + thmpp_s1 --> 2ahethmpp_s1 + co2_s1,"(0.0, 1000.0)"
PDHam2s_BS,"Pyruvate dehydrogenase (lipoamide) (reaction 2), plastidic",2ahethmpp_s1 + lpam_s1 --> adhlam_s1 + thmpp_s1,"(0.0, 1000.0)"
PDHe2s_BS,"Dihydrolipoamide S-acetyltransferase, plastidic",adhlam_s1 + coa_s1 <=> accoa_s1 + dhlam_s1,"(-1000.0, 1000.0)"
PDHe3s_BS,"dihydrolipoyl dehydrogenase, plastidic",dhlam_s1 + nad_s1 <=> h_s1 + lpam_s1 + nadh_s1,"(-1000.0, 1000.0)"
AKGDHam1m_BS,"2-oxoglutarate dehydrogenase (lipoamide) (reaction 1), mitochondrial",akg_m1 + h_m1 + thmpp_m1 --> 3chpthmpp_m1 + co2_m1,"(0.0, 1000.0)"
AKGDHam2m_BS,"2-oxoglutarate dehydrogenase (lipoamide) (reaction 2), mitochondrial",3chpthmpp_m1 + h_m1 + lpam_m1 --> co2_m1 + sdhlam_m1,"(0.0, 1000.0)"
AKGDHe2m_BS,2-oxoglutarate dehydrogenase E2 component,coa_m1 + h_m1 + sdhlam_m1 <=> dhlam_m1 + succoa_m1,"(-1000.0, 1000.0)"
OXADH1m_BS,2-oxoadipate dehydrogenase E1 component,2oxoadp_m1 + h_m1 + lpam_m1 --> co2_m1 + gdhlam_m1,"(0.0, 1000.0)"
OXADH2m_BS,2-oxoadipate dehydrogenase E2 component,coa_m1 + gdhlam_m1 + h_m1 <=> dhlam_m1 + gcoa_m1,"(-1000.0, 1000.0)"
DAPDCs_BS,Diaminopimelate decarboxylase,26dap-M_s1 + h_s1 --> co2_s1 + lys-L_s1,"(0.0, 1000.0)"
MALSs_BS,"Malate synthase, plastidic",accoa_s1 + glx_s1 + h2o_s1 --> coa_s1 + h_s1 + mal-L_s1,"(0.0, 1000.0)"
MALSx_BS,"Malate synthase, peroxisomal",accoa_x1 + glx_x1 + h2o_x1 --> coa_x1 + h_x1 + mal-L_x1,"(0.0, 1000.0)"
GOXx_BS,glycolate oxidase,glyclt_x1 + o2_x1 --> glx_x1 + h2o2_x1,"(0.0, 1000.0)"
ICLx_BS,Isocitrate lyase,icit_x1 --> glx_x1 + succ_x1,"(0.0, 1000.0)"
AMOx_BS,aminoacetone:oxygen oxidoreductase(deaminating),aact_x1 + h2o_x1 + o2_x1 --> h2o2_x1 + mthgxl_x1 + nh4_x1,"(0.0, 1000.0)"
AOBUTDx_BS,(No enzyme),2aobut_x1 + 2.0 h_x1 --> aact_x1 + co2_x1,"(0.0, 1000.0)"
THR3DHx_BS,L-threonine 3-dehydrogenase,nad_x1 + thr-L_x1 --> 2aobut_x1 + 2.0 h_x1 + nadh_x1,"(0.0, 1000.0)"
GLYATx_BS,Glycine C-acetyltransferase,accoa_x1 + gly_x1 <=> 2aobut_x1 + coa_x1 + h_x1,"(-1000.0, 1000.0)"
ASPKs_BS,Aspartate kinase,asp-L_s1 + atp_s1 --> 4pasp_s1 + adp_s1,"(0.0, 1000.0)"
ASPALs_BS,Aspartate--ammonia ligase,asp-L_s1 + atp_s1 + nh4_s1 --> amp_s1 + asn-L_s1 + h_s1 + ppi_s1,"(0.0, 1000.0)"
ASPALc_BS,Aspartate--ammonia ligase,asp-L_c1 + atp_c1 + nh4_c1 --> amp_c1 + asn-L_c1 + h_c1 + ppi_c1,"(0.0, 1000.0)"
ASNNc_BS,Asparaginase,asn-L_c1 + h2o_c1 --> asp-L_c1 + nh4_c1,"(0.0, 1000.0)"
FDHm_BS,"Formate dehydrogenase, mitochondrial",for_m1 + nad_m1 --> co2_m1 + nadh_m1,"(0.0, 1000.0)"
FDHNc_BS,Formate dehydrogenase-N,for_c1 + 2.0 h_m1 + q8_m1 --> co2_c1 + h_c1 + q8h2_m1,"(0.0, 1000.0)"
SULOx_BS,"sulfite oxidase, peroxisomal",h2o_x1 + hso3_x1 + o2_x1 --> h2o2_x1 + h_x1 + so4_x1,"(0.0, 1000.0)"
SULOm_BS,"sulfite oxidase, mitochondrial",h2o_m1 + hso3_m1 + o2_m1 --> h2o2_m1 + h_m1 + so4_m1,"(0.0, 1000.0)"
SUATc_BS,"Sulfate adenylyltransferase, cytosolic",atp_c1 + h_c1 + so4_c1 --> aps_c1 + ppi_c1,"(0.0, 1000.0)"
SUATs_BS,"Sulfate adenylyltransferase, plastidic",atp_s1 + h_s1 + so4_s1 --> aps_s1 + ppi_s1,"(0.0, 1000.0)"
ARGNc_BS,Arginase,arg-L_c1 + h2o_c1 --> orn_c1 + urea_c1,"(0.0, 1000.0)"
PTORc_BS,putrescine oxidase,h2o_c1 + o2_c1 + ptrc_c1 <=> 4abutn_c1 + h2o2_c1 + nh4_c1,"(-1000.0, 1000.0)"
PAOc_BS,primary-amine oxidase,13dampp_c1 + h2o_c1 + o2_c1 --> bamppald_c1 + h2o2_c1 + nh4_c1,"(0.0, 1000.0)"
AMPORc_BS,3-aminopropanal:NAD+ oxidoreductase,bamppald_c1 + h2o_c1 + nad_c1 --> ala-B_c1 + 2.0 h_c1 + nadh_c1,"(0.0, 1000.0)"
SPMDDHc_BS,Spermidine dehydrogenase,h2o_c1 + o2_c1 + spmd_c1 --> 13dampp_c1 + 4abutn_c1 + h2o2_c1,"(0.0, 1000.0)"
ABORc_BS,4-aminobutanal:NAD+ 1-oxidoreductase,4abutn_c1 + h2o_c1 + nad_c1 --> 4abut_c1 + 2.0 h_c1 + nadh_c1,"(0.0, 1000.0)"
ARG2MO_BS,arginine 2-monooxygenase,arg-L_c1 + o2_c1 --> co2_c1 + gabut_c1 + h2o_c1,"(0.0, 1000.0)"
GABUTAHc_BS,4-Guanidinobutanamide amidohydrolase,gabut_c1 + h2o_c1 --> gabutn_c1 + nh4_c1,"(0.0, 1000.0)"
GABUTNAHc_BS,4-Guanidinobutanoate amidinohydrolase,gabutn_c1 + h2o_c1 --> 4abut_c1 + urea_c1,"(0.0, 1000.0)"
CMPAc_BS,N-carbamoylputrescine amidase,cbmp_c1 + h2o_c1 + h_c1 --> co2_c1 + nh4_c1 + ptrc_c1,"(0.0, 1000.0)"
AGDIc_BS,Agmatine deiminase,agm_c1 + h2o_c1 --> cbmp_c1 + nh4_c1,"(0.0, 1000.0)"
AGMTc_BS,Agmatinase,agm_c1 + h2o_c1 --> ptrc_c1 + urea_c1,"(0.0, 1000.0)"
ARDCc_BS,Arginine decarboxylase,arg-L_c1 + h_c1 --> agm_c1 + co2_c1,"(0.0, 1000.0)"
NOSc_BS,Nitric-oxide synthase,arg-L_c1 + nadph_c1 + o2_c1 --> citr-L_c1 + nadp_c1 + no_c1,"(0.0, 1000.0)"
ARGDIc_BS,Arginine deiminase,arg-L_c1 + h2o_c1 --> citr-L_c1 + nh4_c1,"(0.0, 1000.0)"
HCGALc_BS,carbamoyl-phosphate synthetase (glutamine-hydrolysing),2.0 atp_c1 + gln-L_c1 + h2o_c1 + hco3_c1 --> 2.0 adp_c1 + cbp_c1 + glu-L_c1 + 2.0 h_c1 + pi_c1,"(0.0, 1000.0)"
ASNS1c_BS,"asparagine synthetase (glutamine-hydrolysing), cytosolic",gln-L_c1 + h2o_c1 --> glu-L_c1 + nh4_c1,"(0.0, 1000.0)"
ASNS1s_BS,"asparagine synthetase (glutamine-hydrolysing), plstidic",asp-L_s1 + atp_s1 + gln-L_s1 + h2o_s1 --> amp_s1 + asn-L_s1 + glu-L_s1 + h_s1 + ppi_s1,"(0.0, 1000.0)"
PSPs_BS,Phosphoserine phosphatase,h2o_s1 + pser-L_s1 --> pi_s1 + ser-L_s1,"(0.0, 1000.0)"
