	0	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	1050	1100	1150	1200	1250	1300	1350	1400	1450	1500	1550	1600	1650	1700	1750	1800	1850	1900	1950	2000	2050	2100	2150	2200	2250	2300	2350	2400	2450
THR3DHx_BS	0.0	0.004770674515646707	0.006474240934479309	0.007390112218728288	0.00776746542132939	0.007973390779933837	0.009578059570986014	0.01175569944339579	0.013933339315806878	0.016110943066366634	0.018288538663375885	0.020466134260385384	0.022643729857394088	0.02559906031864555	0.02784488724436021	0.02917651664842265	0.03135411224543238	0.033531707842443886	0.03570930343945057	0.03788689903645491	0.04006449463346918	0.04356567572437402	0.04441968582748769	0.04805732957579468	0.04877487702150675	0.05095247261851575	0.053130068215514456	0.05704063727866383	0.059286464204376096	0.061532291130092044	0.0618404506035625	0.0640180462005724	0.06619564179758099	0.06837323739459224	0.07055083299159984	0.07272842858861003	0.07490602418561143	0.07708361978263263	0.07926121537964029	0.08143879087186476	0.08361595632694974	0.08690919168314101	0.08862171938196813	0.0854894126245579	0.0990733361986213	0.08548941262360332	0.08548941262360353	0.10093889235907581	0.10154054130267215	0.09251319654313458
GLYATx_BS	0.0	-0.004770674515646707	-0.006474240934479309	-0.007390112218728288	-0.00776746542132939	-0.007973390779933837	-0.009578059570986014	-0.01175569944339579	-0.013933339315806878	-0.016110943066366634	-0.018288538663375885	-0.020466134260385384	-0.022643729857394088	-0.02559906031864555	-0.02784488724436021	-0.02917651664842265	-0.03135411224543238	-0.033531707842443886	-0.03570930343945057	-0.03788689903645491	-0.04006449463346918	-0.04356567572437402	-0.04441968582748769	-0.04805732957579468	-0.04877487702150675	-0.05095247261851575	-0.053130068215514456	-0.05704063727866383	-0.059286464204376096	-0.061532291130092044	-0.0618404506035625	-0.0640180462005724	-0.06619564179758099	-0.06837323739459224	-0.07055083299159984	-0.07272842858861003	-0.07490602418561143	-0.07708361978263263	-0.07926121537964029	-0.08143879087186476	-0.08361595632694974	-0.08690919168314101	-0.08862171938196813	-0.0854894126245579	-0.0990733361986213	-0.08548941262360332	-0.08548941262360353	-0.10093889235907581	-0.10154054130267215	-0.09251319654313458
ASPKs_BS	0.0	0.007045338968135564	0.00984162653033709	0.013177404169025941	0.007948701208870809	0.008404403593808129	0.010115193895587918	0.012414955071736108	0.014714716247885683	0.017014439276482784	0.01931415369428104	0.02161386811207956	0.023913582529877228	0.02703464691870713	0.029406419054928804	0.030812725783272852	0.03311244020107161	0.03541215461887225	0.037711869036667796	0.04001158345446086	0.042311297872264425	0.04600882400849231	0.046910726707860936	0.0507523682809265	0.05151015554345803	0.05380986996125602	0.05610958437904315	0.06023945682582429	0.06261122896204342	0.06498300109826645	0.06530844205024781	0.06760815646804677	0.06990787088584433	0.07220758530364468	0.0745072997214412	0.07680701413924047	0.0791067285570304	0.08140644297484127	0.08370615739263786	0.08600585057818183	0.08830511073184293	0.09178302960724737	0.09359159527723702	0.0902836298217243	0.10462933521185626	0.0902836298207162	0.09028362982071642	0.10659951112757812	0.10723490024093249	0.0977013051546625
ASPALs_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASPALc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASNNc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FDHm_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FDHNc_BS	0.0756708333333333	0.1760353200306305	0.19733001808694864	0.1483737609389824	0.20045729166221615	0.2852386737911408	0.34757415874074477	0.4265976124039777	0.5056210660677322	0.5846432089205851	0.6636650558927053	0.7426869028648242	0.821708749836918	0.941516621276811	1.0241166602138059	1.0587742907531066	1.137796137725418	1.2168179846978964	1.2958398316696271	1.3748616786410426	1.4538835256138518	1.602316932773422	1.6119272195580803	1.7675170106460787	1.7699709135023287	1.8489927604744236	1.9280146074450606	2.097917166395716	2.1805172053325714	2.2631172442695853	2.24410199533606	2.3231238423071585	2.4021456892792257	2.4811675362512933	2.560189383223464	2.63921123019565	2.718233077166724	2.797254924140524	2.876276771112017	2.955297888510475	3.0343041262435855	3.197386288543202	3.3120917515356685	3.102289190640045	4.0121432290023815	3.10228919058999	3.102289190589993	4.137098570330835	4.171409289173283	3.5032911935348774
SULOx_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SULOm_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUATc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUATs_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARGNc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTORc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAOc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMPORc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPMDDHc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABORc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARG2MO_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABUTAHc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABUTNAHc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMPAc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AGDIc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AGMTc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARDCc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOSc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARGDIc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCGALc_BS	0.0	0.0	0.0	0.0	5.463725947939824e-05	0.00038216647374846036	0.00011776741876298444	0.00014454267787140668	0.00017131793697984504	0.00019809275195059977	0.00022486746666904446	0.00025164218138749227	0.00027841689610592923	0.0003147542812969242	0.000342367937076536	0.0003587410402612743	0.000385515754979725	0.00041229046969819754	0.00043906518441661066	0.00046583989913499493	0.0004926146138535026	0.0005356635275339563	0.000546164043290391	0.0005908908390930735	0.0005997134727272872	0.0006264881874457286	0.0006532629021640448	0.0007013454622116502	0.0007289591179912324	0.0007565727737708603	0.0007603617610379584	0.0007871364757564112	0.0008139111904748481	0.0008406859051933163	0.0008674606199117415	0.000894235334630202	0.0009210100493485448	0.0009477847640671369	0.0009745594787855629	0.0010013339463048135	0.001028103372195834	0.0010685954806864185	0.0010896519342568178	0.001051138529860014	0.0012181602114579339	0.0010511385298482775	0.00105113852984828	0.0012410982326662805	0.00124849580999291	0.001137499749051573
ASNS1c_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASNS1s_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSPs_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014796744703109895
CYSTGLs_BS	0.0	0.0008496323734260622	0.0015467469809336226	0.002195315570944766	6.218875062695734e-05	0.00010756113002210533	0.00013404421647819368	0.00016452012115444664	0.00019499602583071795	0.0002254714249844225	0.0002559467100298067	0.00028642199507519447	0.0003168972801205698	0.00035825690554121454	0.00038968708285134183	0.000408323135256735	0.000438798420302126	0.0004692737053475419	0.0004997489903928901	0.0005302242754382056	0.0005606995604836614	0.0006096983240223893	0.0006216501305744288	0.0006725586786425227	0.000682600700665205	0.0007130759857105853	0.0007435512707558233	0.0007982793878831791	0.0008297095651932726	0.0008611397425034183	0.0008654524109375137	0.0008959276959829071	0.0009264029810282824	0.0009568782660736933	0.0009873535511190554	0.0010178288361644575	0.0010483041212097258	0.0010787794062552779	0.0011092546913006407	0.0011397296949810884	0.0011701989602229004	0.0012162875389926714	0.0012402542341134512	0.0011964178388650566	0.0013865238179195996	0.001196417838851698	0.0011964178388517007	0.0014126321347421077	0.0014210521414553447	0.0012947151615221157
CYSTBSs_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SATc_BS	0.0	0.0	0.0	0.0	0.0	8.374402266006771e-05	0.00010436299711516507	0.00012809066575596203	0.00015181833439677325	0.0001755456094521575	0.00019927279566606378	0.00022299998187997282	0.00024672716809387223	0.0002789285907428027	0.0003033992287914018	0.0003179087267356008	0.0003416359129495124	0.00036536309916344336	0.00038909028537732163	0.00041281747159117437	0.0004365446578051364	0.00047469369513171737	0.00048399903023294813	0.0005236349712288213	0.0005314534026607667	0.00055518058887467	0.0005789077750884624	0.0006215175234233323	0.0006459881614719051	0.0006704587995205184	0.0006738165199442071	0.0006975437061581205	0.0007212708923720198	0.000744998078585947	0.000768725264799836	0.0007924524510137562	0.0008161796372275721	0.0008399068234416091	0.0008636340096554988	0.0008873609768067045	0.0009110834761735439	0.0009469667267871513	0.0009656265108454727	0.0009314967459735084	0.001079507829665974	0.0009314967459631077	0.0009314967459631098	0.0010998350191920696	0.007094141339779474	0.03151768219022381
SATs_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SATm_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SGATs_BS	0.0	0.010133497568943675	0.0032371204672396524	0.004625123377389005	0.0030170428161235855	0.003540854506025315	0.004233416508197474	0.005195913819526881	0.00615841113083479	0.007120892476622917	0.00808337021861422	0.009045847960605813	0.010008325702597345	0.011314555285854459	0.012307190663761234	0.012895758928579198	0.01385823667056343	0.014820714412541364	0.01578319215454658	0.01674566989656259	0.01770814763852943	0.01925563830911395	0.01963310312251254	0.021240909064980676	0.021558058606495723	0.022520536348487226	0.02348301409053083	0.02521145057655602	0.026204085954461588	0.027196721332368654	0.027332925058414528	0.028295402800435937	0.029257880542427984	0.03022035828442014	0.031182836026411122	0.032145313768401795	0.03310779151042802	0.034070269252358565	0.03503274699437986	0.03599521585022127	0.03695750347335019	0.03497292594645621	0.0315803529562233	0.037785554370183105	0.01087536061874013	0.037785554369760554	0.0377855543697605	0.007179633274389752	0.0	0.0
SGATx_BS	0.0	0.010429325484353293	0.06305412576501049	0.05955645245074059	0.11879416144171583	0.15206264965332142	0.23538072063109836	0.23654624116463197	0.1913699417460092	0.20596140584161782	0.3966539332825921	0.431587211412502	0.24980875746092046	0.5188448082890001	0.28968756029652276	0.5698204564304823	0.30827189295361723	0.32288767682665726	0.6727632482624301	0.35157416833200156	0.36615862328570353	0.8080434808957235	0.8108179057521498	0.4289583814144553	0.8808452577172317	0.43908089805127853	0.4536653530021262	1.0237729906147788	0.5063310598221229	1.0972421534981411	1.0881951252482995	1.1227534364925136	1.1573117477497648	1.191870059002761	1.2249818782181556	1.259495542591093	0.5995099025355444	0.6140943574926084	1.363036535727172	1.3992196074668448	1.4337710923941547	0.7220170376631359	1.6190023988454185	1.4609528053920886	1.2342534970550179	1.4609528053923169	1.4609528053923182	2.1767322831428793	1.5298155784794976	0.782939170737269
METSMTc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCYSMTc_BS	0.0756708333333333	0.176530171726518	0.1973300180869487	0.14956652098431966	0.20082553790699298	0.28587558933962887	0.34836789199400725	0.42757180654989985	0.5067757211064026	0.5859783218585284	0.6651806260542396	0.7443829302499488	0.8235852344456315	0.9436380139531942	1.0264241644401189	1.061192147032563	1.1403944512284947	1.2195967554246212	1.298799059619883	1.3780013638147814	1.457203668011289	1.6059272178492414	1.6156082764026973	1.7714995188215283	1.7740128847941263	1.853215188989811	1.93241749318381	2.10264412077111	2.185430271257896	2.26821642174484	2.249226709969526	2.3284290141640906	2.407631318359744	2.486833622555403	2.5660359267511628	2.6452382309469447	2.7244405351414556	2.803642839339111	2.8828451435340727	2.9620467164901014	3.0412333758009082	3.2183490805116244	3.349794440130825	3.1093736934144682	4.152010095773953	3.1093736933643363	3.109373693364339	4.295201181440984	4.341380733793406	3.583580680508558
AMETAHYCSTc_BS	-0.0756708333333333	-0.1774071177074074	-0.1973300180869487	-0.14959305434755818	-0.2029457300980106	-0.2895426555795968	-0.3529378423172245	-0.433180767537544	-0.5134236927584741	-0.5936652869403213	-0.67390658067547	-0.7541478744106196	-0.834389168145742	-0.9558520154542529	-1.0397097104861863	-1.0751130493509944	-1.1553543430863664	-1.2355956368219343	-1.3158369305566349	-1.3960782242909713	-1.4763195180269213	-1.6267135757103761	-1.6368021054972097	-1.7944289657726766	-1.7972846929675192	-1.8775259867026441	-1.9577672804360782	-2.129859745902299	-2.2137174409340927	-2.297575135966046	-2.2787324553795596	-2.358973749113565	-2.4392150428486588	-2.519456336583758	-2.5996976303189574	-2.6799389240541798	-2.760180217788127	-2.8404215115252285	-2.9206628052596293	-3.0009033581625637	-3.081128801780508	-3.2598157978231392	-3.392078250555296	-3.1501629958549278	-4.199280654223455	-3.150162995827473	-3.1501629958274755	-4.343361847006156	-4.389828461444594	-3.627721219551023
HCYSMT2c_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSx_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSv_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACDOc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
METLc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHYSLc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MOTAc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M5TRKc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTANc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPRMSc_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
